EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,YearsAtCompany
13085.0,23.0,No,Travel_Frequently,Sales,10.0,2,Technical,Female,5,Sales Representative,Divorced,8473.0,4.0,No,0
29507.0,29.0,Yes,Non-Travel,HR,5.0,3,Life Sciences,Male,4,Manager,Single,3978.0,7.0,Yes,1
26402.0,46.0,No,Travel_Rarely,Development,17.0,2,Marketing,Female,2,Executive,Single,28185.0,0.0,Yes,22
7347.0,43.0,Yes,Travel_Rarely,Sales,7.0,1,Medical,Male,5,Sales Representative,Married,19198.0,7.0,Yes,0
17652.0,20.0,No,Travel_Frequently,Sales,21.0,4,Other,Female,3,Research Scientist,Married,22088.0,6.0,Yes,1
21601.0,28.0,No,Travel_Rarely,Sales,8.0,1,Other,Male,1,Research Scientist,Divorced,25771.0,9.0,Yes,30
997.0,32.0,No,Travel_Rarely,HR,21.0,1,Other,Male,4,Executive,Divorced,29234.0,6.0,Yes,9
9435.0,32.0,Yes,Non-Travel,Development,27.0,1,Medical,Male,3,Analyst,Divorced,17824.0,8.0,No,23
5115.0,47.0,No,Travel_Rarely,Development,24.0,2,Medical,Male,2,Sales Representative,Married,5700.0,8.0,Yes,12
13739.0,29.0,No,Travel_Rarely,Sales,15.0,3,Medical,Female,2,Analyst,Divorced,23387.0,9.0,No,22
22105.0,56.0,Yes,Travel_Rarely,HR,15.0,2,Technical,Female,3,Executive,Single,5095.0,4.0,Yes,39
9905.0,44.0,No,Travel_Rarely,Sales,20.0,3,Marketing,Female,4,Analyst,Single,15804.0,1.0,Yes,3
22820.0,53.0,Yes,Travel_Rarely,Development,21.0,2,Marketing,Male,5,Manager,Single,21756.0,7.0,Yes,19
19803.0,27.0,Yes,Travel_Frequently,HR,22.0,2,Marketing,Male,1,Analyst,Divorced,25725.0,4.0,Yes,26
16114.0,52.0,Yes,Travel_Frequently,Sales,18.0,2,Technical,Male,2,Analyst,Single,2349.0,7.0,Yes,21
26987.0,54.0,Yes,Travel_Rarely,Development,24.0,2,Technical,Male,4,Developer,Divorced,24148.0,7.0,No,10
10297.0,59.0,Yes,Travel_Frequently,Development,5.0,1,Technical,Male,5,Analyst,Married,26938.0,6.0,No,18
3475.0,30.0,Yes,Non-Travel,Development,25.0,3,Marketing,Female,3,Developer,Married,24477.0,6.0,No,28
21144.0,27.0,Yes,Travel_Rarely,Development,23.0,1,Technical,Male,4,Research Scientist,Single,17549.0,5.0,Yes,23
22536.0,18.0,No,Travel_Frequently,HR,4.0,3,Technical,Female,5,Analyst,Married,21097.0,2.0,No,2
5253.0,56.0,No,Travel_Frequently,HR,18.0,2,Medical,Female,1,Manager,Married,11700.0,5.0,Yes,14
7580.0,27.0,Yes,Travel_Frequently,HR,13.0,1,Marketing,Male,2,Sales Representative,Single,5054.0,7.0,Yes,5
10064.0,48.0,No,Travel_Frequently,HR,28.0,1,Technical,Female,5,Analyst,Single,15866.0,4.0,No,2
25696.0,48.0,No,Travel_Rarely,Sales,6.0,1,Marketing,Male,4,Sales Representative,Married,13552.0,0.0,Yes,28
19949.0,36.0,No,Travel_Frequently,Sales,24.0,2,Marketing,Male,1,Manager,Married,25880.0,3.0,No,31
12012.0,32.0,Yes,Travel_Rarely,Development,8.0,3,Marketing,Female,4,Sales Representative,Single,8399.0,3.0,No,22
8940.0,23.0,Yes,Travel_Frequently,HR,1.0,4,Medical,Male,5,Executive,Divorced,12632.0,1.0,Yes,15
11334.0,52.0,Yes,Non-Travel,Development,10.0,1,Life Sciences,Male,1,Developer,Single,27715.0,0.0,No,12
26265.0,58.0,Yes,Travel_Frequently,Sales,3.0,3,Technical,Female,4,Manager,Married,22339.0,3.0,No,29
2930.0,33.0,Yes,Travel_Frequently,HR,3.0,3,Life Sciences,Female,3,Manager,Divorced,25421.0,8.0,No,0
28002.0,31.0,Yes,Travel_Rarely,Development,2.0,4,Life Sciences,Female,3,Sales Representative,Single,22407.0,7.0,No,18
4891.0,38.0,No,Non-Travel,Development,14.0,1,Other,Male,1,Research Scientist,Divorced,29410.0,4.0,Yes,7
5161.0,22.0,Yes,Travel_Frequently,Development,11.0,3,Other,Male,3,Research Scientist,Divorced,10068.0,0.0,Yes,35
1407.0,43.0,Yes,Travel_Frequently,Development,8.0,1,Medical,Female,5,Research Scientist,Married,7138.0,4.0,No,25
24014.0,21.0,Yes,Travel_Frequently,HR,7.0,4,Other,Male,5,Developer,Single,15976.0,7.0,Yes,14
10510.0,30.0,No,Non-Travel,Sales,17.0,1,Marketing,Male,3,Sales Representative,Divorced,10835.0,3.0,Yes,20
20386.0,24.0,No,Non-Travel,Development,7.0,4,Marketing,Female,2,Sales Representative,Single,20720.0,5.0,Yes,15
18785.0,36.0,No,Non-Travel,Development,6.0,4,Medical,Female,1,Research Scientist,Married,15404.0,1.0,No,25
4257.0,34.0,Yes,Travel_Rarely,Sales,25.0,3,Other,Male,5,Sales Representative,Married,27395.0,4.0,Yes,8
4597.0,46.0,No,Travel_Frequently,HR,1.0,1,Medical,Male,1,Sales Representative,Single,20537.0,6.0,Yes,10
1413.0,40.0,No,Travel_Rarely,Development,5.0,3,Marketing,Female,1,Analyst,Single,14408.0,8.0,Yes,19
13627.0,51.0,No,Travel_Frequently,Development,15.0,4,Marketing,Female,5,Sales Representative,Single,27086.0,0.0,Yes,36
1093.0,18.0,Yes,Non-Travel,Sales,1.0,2,Other,Female,3,Sales Representative,Single,11277.0,6.0,Yes,39
20821.0,56.0,Yes,Travel_Frequently,Development,4.0,1,Technical,Female,3,Developer,Married,12115.0,2.0,No,31
6251.0,31.0,Yes,Non-Travel,HR,11.0,1,Other,Female,3,Sales Representative,Divorced,16880.0,6.0,Yes,35
3411.0,25.0,No,Non-Travel,Development,9.0,2,Technical,Male,1,Analyst,Married,14344.0,5.0,No,0
4757.0,38.0,No,Travel_Rarely,Development,16.0,4,Life Sciences,Male,1,Research Scientist,Divorced,5083.0,7.0,Yes,39
625.0,25.0,No,Travel_Rarely,Sales,12.0,2,Marketing,Female,3,Analyst,Single,27786.0,3.0,Yes,17
8605.0,27.0,Yes,Travel_Frequently,Sales,13.0,1,Marketing,Female,2,Research Scientist,Single,25735.0,8.0,No,11
5689.0,38.0,Yes,Travel_Rarely,Development,28.0,3,Life Sciences,Male,3,Sales Representative,Divorced,5811.0,1.0,No,29
14762.0,44.0,Yes,Non-Travel,Development,5.0,1,Technical,Male,1,Developer,Divorced,23041.0,4.0,No,16
27088.0,45.0,No,Travel_Frequently,HR,15.0,3,Technical,Male,3,Analyst,Married,20112.0,4.0,Yes,8
12462.0,54.0,Yes,Travel_Rarely,Development,28.0,4,Marketing,Male,4,Analyst,Divorced,19913.0,3.0,No,32
12452.0,59.0,No,Travel_Rarely,HR,24.0,3,Technical,Female,5,Manager,Divorced,29696.0,9.0,No,3
28701.0,25.0,Yes,Travel_Rarely,Sales,20.0,2,Technical,Male,2,Developer,Married,2383.0,7.0,Yes,17
10430.0,20.0,Yes,Travel_Rarely,HR,8.0,3,Other,Female,2,Research Scientist,Divorced,12830.0,9.0,Yes,21
25574.0,48.0,No,Travel_Rarely,Development,26.0,1,Life Sciences,Male,3,Sales Representative,Married,12335.0,4.0,Yes,2
3078.0,56.0,No,Non-Travel,Sales,18.0,3,Other,Male,1,Sales Representative,Divorced,4456.0,5.0,No,0
11011.0,55.0,No,Travel_Rarely,HR,29.0,1,Other,Female,4,Analyst,Single,25228.0,3.0,No,31
17478.0,34.0,Yes,Non-Travel,Development,25.0,4,Other,Male,1,Executive,Single,15745.0,1.0,Yes,38
20242.0,37.0,No,Travel_Rarely,HR,23.0,2,Medical,Female,3,Manager,Married,14271.0,7.0,Yes,23
5536.0,32.0,Yes,Non-Travel,HR,2.0,4,Marketing,Male,3,Executive,Married,2753.0,5.0,No,19
25223.0,24.0,Yes,Travel_Rarely,HR,26.0,2,Other,Male,5,Analyst,Married,8595.0,8.0,No,31
25558.0,20.0,Yes,Travel_Frequently,HR,3.0,3,Medical,Male,5,Sales Representative,Single,8736.0,4.0,Yes,16
748.0,33.0,Yes,Travel_Frequently,Sales,5.0,1,Life Sciences,Male,4,Analyst,Divorced,3016.0,0.0,Yes,4
5698.0,30.0,Yes,Travel_Rarely,HR,8.0,1,Medical,Female,5,Analyst,Married,28880.0,5.0,No,22
22435.0,56.0,Yes,Non-Travel,HR,21.0,2,Other,Male,3,Developer,Married,22060.0,9.0,Yes,3
6288.0,40.0,Yes,Non-Travel,Development,23.0,4,Technical,Female,1,Developer,Single,5049.0,8.0,No,14
26575.0,54.0,Yes,Non-Travel,HR,13.0,3,Technical,Female,3,Manager,Married,3169.0,8.0,No,26
5972.0,52.0,No,Non-Travel,Development,27.0,3,Life Sciences,Female,4,Developer,Married,21437.0,0.0,No,18
23768.0,32.0,Yes,Travel_Frequently,HR,17.0,3,Life Sciences,Male,5,Sales Representative,Divorced,16174.0,3.0,No,25
1279.0,55.0,Yes,Non-Travel,HR,26.0,2,Other,Male,1,Manager,Single,25972.0,4.0,Yes,11
15411.0,35.0,No,Travel_Rarely,Sales,6.0,3,Other,Male,1,Analyst,Single,24943.0,6.0,No,3
19491.0,41.0,No,Travel_Rarely,HR,1.0,4,Other,Female,1,Executive,Divorced,28772.0,6.0,Yes,10
19399.0,34.0,Yes,Non-Travel,HR,1.0,2,Medical,Male,3,Executive,Married,17021.0,3.0,No,7
27791.0,38.0,Yes,Travel_Frequently,Development,25.0,2,Other,Male,3,Developer,Single,5490.0,7.0,No,10
2141.0,22.0,No,Travel_Frequently,Development,14.0,1,Medical,Male,5,Manager,Divorced,13430.0,2.0,No,12
9649.0,34.0,Yes,Travel_Frequently,Sales,23.0,4,Technical,Male,2,Analyst,Married,9217.0,5.0,No,26
22619.0,34.0,No,Non-Travel,Sales,7.0,3,Medical,Male,5,Developer,Single,2723.0,7.0,No,34
8472.0,46.0,Yes,Non-Travel,Development,3.0,3,Marketing,Male,5,Manager,Divorced,14254.0,9.0,Yes,15
28134.0,56.0,No,Non-Travel,Sales,19.0,1,Medical,Male,2,Developer,Single,22469.0,6.0,Yes,3
16038.0,42.0,No,Travel_Frequently,HR,21.0,2,Marketing,Male,1,Sales Representative,Single,19726.0,3.0,No,28
4081.0,49.0,Yes,Travel_Rarely,Development,12.0,1,Marketing,Female,1,Developer,Married,24455.0,9.0,Yes,7
10665.0,29.0,Yes,Non-Travel,Development,21.0,1,Other,Male,4,Manager,Married,9466.0,0.0,Yes,4
27224.0,48.0,No,Non-Travel,Development,23.0,2,Marketing,Male,1,Manager,Single,22107.0,3.0,Yes,30
4680.0,31.0,Yes,Travel_Rarely,Development,13.0,3,Marketing,Male,4,Research Scientist,Divorced,25767.0,6.0,Yes,36
6423.0,33.0,No,Non-Travel,HR,10.0,2,Life Sciences,Female,5,Developer,Single,4764.0,0.0,No,33
3299.0,47.0,Yes,Travel_Frequently,Development,22.0,3,Marketing,Female,4,Sales Representative,Married,14227.0,0.0,Yes,3
26044.0,27.0,Yes,Travel_Rarely,Sales,2.0,4,Medical,Male,3,Research Scientist,Married,2384.0,7.0,No,13
24349.0,51.0,Yes,Non-Travel,Sales,1.0,2,Technical,Male,5,Developer,Divorced,24858.0,5.0,No,5
15298.0,19.0,Yes,Travel_Rarely,Sales,13.0,1,Marketing,Female,1,Research Scientist,Married,21918.0,5.0,Yes,7
3163.0,44.0,Yes,Non-Travel,Development,22.0,3,Life Sciences,Male,5,Sales Representative,Single,9152.0,4.0,No,26
622.0,29.0,Yes,Travel_Frequently,Development,21.0,1,Other,Female,5,Manager,Divorced,24309.0,2.0,No,29
29504.0,57.0,No,Travel_Rarely,Sales,11.0,2,Other,Female,2,Manager,Divorced,5080.0,4.0,Yes,19
7429.0,20.0,No,Travel_Rarely,HR,27.0,2,Technical,Male,4,Developer,Single,15588.0,9.0,No,3
23704.0,48.0,Yes,Non-Travel,Sales,14.0,3,Marketing,Male,1,Manager,Married,7940.0,3.0,Yes,24
17193.0,19.0,No,Travel_Frequently,Sales,11.0,3,Other,Male,5,Research Scientist,Married,17837.0,2.0,Yes,39
2112.0,55.0,Yes,Non-Travel,HR,24.0,4,Marketing,Female,4,Manager,Divorced,24958.0,2.0,Yes,25
27635.0,49.0,No,Non-Travel,Development,26.0,1,Other,Female,4,Executive,Single,4295.0,5.0,Yes,31
16326.0,18.0,Yes,Non-Travel,Sales,8.0,3,Marketing,Male,2,Analyst,Married,15244.0,8.0,No,31
15817.0,39.0,No,Travel_Rarely,HR,8.0,3,Marketing,Male,5,Developer,Single,29421.0,1.0,Yes,20
16904.0,22.0,No,Non-Travel,Development,29.0,1,Medical,Male,3,Executive,Single,28401.0,9.0,Yes,22
28856.0,45.0,No,Non-Travel,HR,20.0,2,Technical,Male,3,Executive,Married,4486.0,8.0,No,9
19392.0,53.0,No,Non-Travel,HR,16.0,2,Medical,Female,2,Research Scientist,Single,10994.0,7.0,Yes,16
8179.0,27.0,Yes,Non-Travel,HR,15.0,2,Marketing,Male,4,Research Scientist,Single,12191.0,6.0,Yes,35
26603.0,22.0,No,Travel_Frequently,Development,29.0,4,Life Sciences,Female,1,Sales Representative,Single,4950.0,7.0,Yes,34
10804.0,54.0,Yes,Travel_Frequently,Development,2.0,4,Medical,Female,4,Developer,Single,13925.0,2.0,No,31
26463.0,27.0,No,Travel_Frequently,HR,23.0,3,Medical,Male,2,Manager,Divorced,7627.0,5.0,Yes,25
26840.0,54.0,Yes,Travel_Frequently,Sales,25.0,2,Life Sciences,Male,2,Manager,Divorced,24150.0,7.0,No,18
26471.0,25.0,No,Non-Travel,Sales,25.0,3,Technical,Male,1,Executive,Divorced,7218.0,4.0,No,3
8650.0,41.0,No,Travel_Frequently,Sales,2.0,1,Marketing,Female,1,Manager,Divorced,4802.0,8.0,Yes,20
13745.0,37.0,No,Travel_Frequently,Development,12.0,3,Technical,Male,1,Executive,Single,25657.0,8.0,No,22
11598.0,41.0,Yes,Travel_Rarely,HR,27.0,3,Other,Male,2,Manager,Married,2325.0,4.0,Yes,33
1537.0,44.0,Yes,Travel_Frequently,HR,22.0,3,Marketing,Male,2,Research Scientist,Divorced,23125.0,6.0,Yes,17
3054.0,50.0,No,Travel_Frequently,HR,18.0,3,Life Sciences,Female,5,Executive,Single,10772.0,4.0,No,5
16546.0,37.0,No,Travel_Rarely,HR,10.0,4,Technical,Female,2,Analyst,Married,19782.0,5.0,No,14
15485.0,38.0,Yes,Travel_Rarely,Sales,15.0,1,Technical,Female,5,Developer,Divorced,8633.0,0.0,No,0
19650.0,53.0,Yes,Travel_Rarely,Sales,17.0,3,Life Sciences,Male,4,Executive,Single,4746.0,7.0,Yes,3
20473.0,28.0,No,Travel_Frequently,Development,12.0,2,Marketing,Female,2,Sales Representative,Married,27955.0,1.0,Yes,21
27748.0,34.0,No,Travel_Rarely,HR,28.0,3,Medical,Female,2,Developer,Single,17365.0,4.0,No,13
24702.0,25.0,Yes,Travel_Frequently,HR,21.0,1,Marketing,Male,1,Developer,Divorced,12666.0,6.0,Yes,7
19389.0,45.0,Yes,Travel_Frequently,Development,10.0,2,Marketing,Male,1,Manager,Single,8891.0,8.0,Yes,27
2130.0,34.0,Yes,Non-Travel,Development,2.0,2,Medical,Female,1,Developer,Married,25172.0,5.0,No,20
4342.0,40.0,Yes,Travel_Frequently,Sales,15.0,2,Marketing,Female,4,Analyst,Single,7629.0,9.0,No,7
18439.0,47.0,No,Travel_Rarely,Sales,24.0,3,Other,Female,3,Developer,Single,21779.0,3.0,Yes,20
3059.0,45.0,No,Travel_Frequently,HR,13.0,1,Technical,Male,5,Executive,Divorced,7726.0,3.0,No,1
27658.0,29.0,No,Travel_Rarely,Development,26.0,3,Life Sciences,Male,2,Analyst,Divorced,11330.0,9.0,Yes,39
1458.0,23.0,Yes,Travel_Frequently,Development,15.0,1,Other,Female,3,Developer,Divorced,13606.0,1.0,No,2
25195.0,42.0,Yes,Non-Travel,Development,10.0,3,Medical,Male,3,Manager,Married,29259.0,2.0,No,7
13127.0,30.0,No,Travel_Rarely,Sales,1.0,2,Medical,Male,1,Sales Representative,Divorced,6399.0,9.0,No,23
19891.0,34.0,No,Travel_Frequently,HR,24.0,3,Technical,Female,4,Manager,Divorced,23030.0,0.0,No,36
22809.0,25.0,No,Non-Travel,HR,24.0,3,Marketing,Male,3,Research Scientist,Single,17000.0,1.0,No,31
9620.0,48.0,Yes,Non-Travel,Development,14.0,2,Technical,Male,2,Analyst,Single,7705.0,1.0,No,27
12607.0,20.0,Yes,Travel_Rarely,HR,7.0,1,Marketing,Male,2,Research Scientist,Divorced,20373.0,5.0,No,12
19704.0,18.0,Yes,Travel_Frequently,HR,25.0,2,Medical,Male,3,Analyst,Married,5137.0,1.0,No,23
18360.0,43.0,No,Travel_Rarely,Development,9.0,2,Medical,Female,4,Research Scientist,Married,28712.0,2.0,Yes,16
14937.0,40.0,No,Travel_Rarely,HR,28.0,3,Technical,Male,4,Research Scientist,Married,9062.0,8.0,Yes,29
25775.0,49.0,No,Non-Travel,Sales,5.0,1,Life Sciences,Male,4,Sales Representative,Married,10913.0,9.0,No,38
20041.0,33.0,Yes,Travel_Frequently,HR,18.0,3,Life Sciences,Male,2,Developer,Divorced,4553.0,8.0,Yes,31
26233.0,36.0,Yes,Non-Travel,Development,19.0,4,Life Sciences,Male,5,Manager,Single,19006.0,5.0,No,32
5101.0,26.0,Yes,Non-Travel,HR,15.0,1,Marketing,Male,5,Sales Representative,Married,13451.0,8.0,No,9
10773.0,51.0,No,Non-Travel,Sales,9.0,1,Other,Male,4,Sales Representative,Single,18325.0,0.0,Yes,25
12520.0,32.0,Yes,Non-Travel,HR,17.0,4,Technical,Female,5,Executive,Married,22466.0,1.0,No,30
4740.0,54.0,Yes,Travel_Rarely,HR,29.0,4,Technical,Female,4,Executive,Single,24211.0,7.0,Yes,39
1792.0,23.0,No,Non-Travel,Sales,23.0,3,Other,Female,1,Research Scientist,Divorced,6587.0,7.0,No,29
28656.0,42.0,No,Travel_Frequently,Sales,16.0,1,Other,Female,5,Analyst,Single,19029.0,1.0,No,34
2562.0,47.0,No,Travel_Rarely,Sales,13.0,4,Other,Female,4,Research Scientist,Divorced,24704.0,3.0,Yes,0
431.0,54.0,No,Non-Travel,Sales,18.0,4,Marketing,Female,4,Analyst,Married,5223.0,9.0,Yes,22
14638.0,39.0,Yes,Travel_Rarely,Development,1.0,2,Technical,Male,5,Executive,Single,26474.0,7.0,No,11
21139.0,41.0,No,Travel_Frequently,Development,11.0,1,Medical,Female,4,Sales Representative,Single,5722.0,8.0,Yes,5
2905.0,36.0,Yes,Non-Travel,Sales,14.0,4,Technical,Male,2,Analyst,Divorced,7459.0,8.0,No,13
4904.0,35.0,Yes,Travel_Rarely,Development,14.0,1,Other,Male,2,Executive,Divorced,9350.0,0.0,No,5
15264.0,36.0,Yes,Travel_Rarely,HR,8.0,3,Marketing,Male,1,Executive,Single,28571.0,9.0,No,36
28615.0,47.0,Yes,Travel_Rarely,HR,28.0,1,Other,Female,3,Executive,Divorced,10003.0,0.0,Yes,23
29823.0,47.0,No,Travel_Frequently,Sales,23.0,2,Medical,Male,3,Analyst,Single,9265.0,7.0,Yes,31
17770.0,24.0,No,Travel_Frequently,HR,18.0,4,Medical,Female,2,Executive,Divorced,19669.0,4.0,Yes,20
18227.0,45.0,Yes,Travel_Frequently,Sales,18.0,4,Medical,Male,4,Executive,Single,6728.0,0.0,No,24
5679.0,29.0,Yes,Travel_Frequently,Sales,9.0,1,Marketing,Female,1,Manager,Single,29803.0,0.0,No,8
23602.0,46.0,Yes,Non-Travel,HR,11.0,2,Technical,Male,3,Sales Representative,Single,7935.0,9.0,No,29
6396.0,43.0,Yes,Travel_Rarely,Development,27.0,3,Other,Male,4,Developer,Divorced,14510.0,7.0,No,25
22660.0,59.0,No,Non-Travel,Sales,17.0,2,Marketing,Male,2,Research Scientist,Married,20129.0,5.0,No,38
6926.0,55.0,Yes,Travel_Rarely,Development,14.0,3,Marketing,Female,3,Analyst,Single,3885.0,3.0,Yes,3
6798.0,41.0,Yes,Travel_Rarely,Sales,27.0,2,Technical,Male,4,Sales Representative,Single,26240.0,9.0,Yes,26
7827.0,36.0,Yes,Travel_Rarely,HR,15.0,3,Other,Male,2,Sales Representative,Married,8688.0,3.0,No,35
29378.0,33.0,No,Travel_Frequently,Development,17.0,4,Technical,Female,4,Executive,Single,10027.0,8.0,No,35
23213.0,32.0,Yes,Travel_Frequently,Sales,13.0,2,Technical,Male,3,Developer,Divorced,5833.0,1.0,Yes,32
6071.0,51.0,No,Non-Travel,HR,1.0,4,Marketing,Female,2,Analyst,Married,8475.0,6.0,No,16
7137.0,22.0,No,Travel_Rarely,Sales,24.0,3,Technical,Female,1,Analyst,Married,20594.0,0.0,No,13
3549.0,50.0,Yes,Non-Travel,Sales,4.0,3,Other,Female,1,Executive,Married,28197.0,2.0,No,36
20295.0,25.0,No,Non-Travel,HR,24.0,2,Marketing,Male,2,Manager,Married,8545.0,7.0,No,27
11625.0,59.0,Yes,Travel_Frequently,Development,11.0,4,Medical,Female,3,Sales Representative,Single,10512.0,5.0,No,23
18847.0,28.0,No,Non-Travel,HR,10.0,4,Marketing,Female,5,Analyst,Married,22811.0,6.0,No,10
18859.0,33.0,Yes,Travel_Frequently,Development,21.0,3,Other,Female,2,Executive,Married,6012.0,4.0,No,18
539.0,48.0,No,Travel_Frequently,HR,19.0,4,Life Sciences,Male,2,Sales Representative,Single,10015.0,4.0,No,30
25324.0,41.0,No,Non-Travel,HR,14.0,1,Life Sciences,Female,5,Executive,Married,21087.0,3.0,Yes,18
12379.0,53.0,No,Non-Travel,HR,3.0,2,Technical,Female,1,Sales Representative,Single,12481.0,1.0,Yes,37
25289.0,44.0,No,Travel_Rarely,Development,20.0,2,Life Sciences,Female,5,Executive,Married,20627.0,4.0,No,35
6109.0,21.0,Yes,Travel_Frequently,Development,27.0,2,Medical,Female,1,Sales Representative,Married,15966.0,3.0,No,28
8137.0,59.0,No,Travel_Frequently,Sales,5.0,3,Life Sciences,Male,1,Analyst,Married,10539.0,1.0,Yes,16
7376.0,19.0,No,Non-Travel,Sales,9.0,3,Marketing,Male,2,Analyst,Single,13828.0,3.0,No,19
28765.0,56.0,No,Travel_Frequently,Development,26.0,4,Medical,Male,5,Manager,Married,24583.0,3.0,No,15
24593.0,48.0,No,Non-Travel,Development,7.0,2,Life Sciences,Female,4,Sales Representative,Married,12681.0,1.0,No,23
26121.0,33.0,No,Travel_Rarely,Sales,16.0,2,Life Sciences,Female,5,Sales Representative,Divorced,7446.0,8.0,No,25
3711.0,26.0,Yes,Non-Travel,Sales,23.0,3,Life Sciences,Male,5,Executive,Single,3360.0,2.0,No,35
11204.0,21.0,No,Travel_Rarely,Development,22.0,1,Medical,Male,5,Research Scientist,Single,4403.0,0.0,No,14
7559.0,47.0,No,Travel_Frequently,Development,22.0,1,Medical,Male,4,Developer,Single,19364.0,1.0,Yes,35
25966.0,54.0,No,Travel_Frequently,Development,11.0,4,Technical,Female,4,Manager,Divorced,23500.0,0.0,No,30
14049.0,18.0,Yes,Travel_Rarely,Sales,4.0,3,Marketing,Female,4,Sales Representative,Single,10491.0,9.0,No,4
2902.0,24.0,No,Travel_Frequently,Sales,9.0,1,Other,Male,2,Research Scientist,Single,6704.0,6.0,Yes,26
4745.0,35.0,No,Travel_Frequently,Sales,25.0,1,Other,Female,4,Research Scientist,Divorced,20141.0,8.0,Yes,19
26683.0,42.0,No,Non-Travel,Sales,11.0,1,Other,Male,3,Developer,Single,4670.0,3.0,Yes,10
25397.0,55.0,Yes,Travel_Frequently,HR,1.0,2,Other,Male,3,Developer,Married,25762.0,6.0,No,36
26394.0,58.0,No,Travel_Rarely,HR,26.0,1,Medical,Female,1,Sales Representative,Married,2408.0,4.0,Yes,17
6335.0,19.0,No,Non-Travel,Sales,6.0,3,Technical,Male,2,Executive,Married,24077.0,9.0,No,16
13210.0,34.0,No,Travel_Rarely,HR,6.0,2,Life Sciences,Female,5,Executive,Married,14518.0,4.0,No,6
15015.0,26.0,Yes,Travel_Frequently,HR,20.0,2,Medical,Female,3,Executive,Single,13573.0,1.0,Yes,18
6096.0,31.0,No,Travel_Rarely,Sales,8.0,3,Medical,Male,3,Sales Representative,Single,23391.0,0.0,Yes,20
2509.0,31.0,Yes,Travel_Frequently,HR,2.0,2,Medical,Female,3,Executive,Married,17837.0,5.0,Yes,39
17412.0,21.0,No,Non-Travel,Development,23.0,3,Other,Male,5,Executive,Married,8439.0,2.0,No,30
13347.0,38.0,No,Travel_Frequently,Sales,2.0,1,Life Sciences,Female,5,Sales Representative,Divorced,17526.0,7.0,No,27
14948.0,54.0,No,Travel_Rarely,HR,6.0,1,Technical,Male,4,Sales Representative,Divorced,23210.0,9.0,Yes,18
3781.0,52.0,No,Non-Travel,HR,16.0,3,Life Sciences,Female,1,Executive,Married,13713.0,2.0,No,37
16357.0,42.0,Yes,Travel_Frequently,Sales,4.0,3,Technical,Male,5,Manager,Divorced,19941.0,5.0,No,10
1556.0,50.0,No,Non-Travel,Sales,9.0,1,Life Sciences,Male,3,Developer,Divorced,11749.0,8.0,No,32
26084.0,52.0,No,Non-Travel,Sales,24.0,1,Life Sciences,Male,2,Developer,Divorced,19081.0,8.0,Yes,4
11608.0,57.0,No,Travel_Frequently,Sales,14.0,3,Medical,Male,2,Sales Representative,Married,25529.0,0.0,No,9
8271.0,43.0,No,Non-Travel,Sales,16.0,3,Life Sciences,Male,3,Executive,Single,14691.0,7.0,No,27
10481.0,38.0,No,Travel_Rarely,Development,8.0,3,Life Sciences,Female,2,Manager,Married,10538.0,5.0,Yes,13
3097.0,32.0,No,Travel_Rarely,Sales,29.0,1,Technical,Male,2,Analyst,Divorced,21385.0,8.0,Yes,39
14067.0,50.0,Yes,Travel_Rarely,Development,20.0,3,Marketing,Female,2,Sales Representative,Single,4371.0,7.0,No,29
217.0,36.0,Yes,Travel_Rarely,Development,27.0,2,Marketing,Male,4,Sales Representative,Single,11215.0,7.0,No,22
11536.0,58.0,No,Travel_Rarely,HR,29.0,4,Other,Female,2,Sales Representative,Married,28813.0,2.0,Yes,36
14172.0,21.0,Yes,Travel_Rarely,HR,6.0,3,Technical,Female,1,Manager,Married,4539.0,5.0,Yes,8
22982.0,22.0,Yes,Non-Travel,HR,22.0,2,Life Sciences,Male,5,Analyst,Divorced,4875.0,1.0,No,35
1838.0,43.0,No,Travel_Rarely,Sales,5.0,1,Life Sciences,Female,4,Research Scientist,Single,17406.0,1.0,Yes,7
5512.0,49.0,Yes,Travel_Rarely,Development,27.0,1,Marketing,Male,1,Executive,Married,17032.0,6.0,Yes,34
5428.0,28.0,No,Travel_Rarely,Sales,19.0,3,Life Sciences,Female,1,Analyst,Married,3190.0,4.0,Yes,21
11946.0,37.0,No,Travel_Rarely,HR,13.0,3,Technical,Male,2,Developer,Single,8353.0,8.0,Yes,17
15878.0,25.0,Yes,Travel_Frequently,HR,13.0,3,Marketing,Male,1,Analyst,Married,28361.0,2.0,Yes,39
12660.0,30.0,No,Travel_Frequently,Sales,24.0,3,Medical,Female,2,Sales Representative,Single,6766.0,7.0,Yes,33
17593.0,59.0,Yes,Travel_Frequently,HR,3.0,2,Technical,Female,2,Sales Representative,Married,7225.0,4.0,Yes,8
21479.0,44.0,Yes,Non-Travel,Development,12.0,4,Marketing,Female,5,Analyst,Divorced,26178.0,6.0,Yes,26
4171.0,59.0,No,Travel_Rarely,Development,20.0,2,Marketing,Female,4,Research Scientist,Married,9742.0,0.0,Yes,7
24058.0,39.0,Yes,Travel_Frequently,Development,16.0,4,Other,Male,4,Analyst,Married,21408.0,9.0,No,39
